RentID,RentDate,StaffID,LibrarianID,Payment
3032,2017-04-22,79,1046,Credit
3033,2014-10-02,173,479,Emoney
3034,1996-10-10,3,1158,Cash
3035,1996-04-02,182,1795,Credit
3036,2020-05-24,23,593,Debit
3037,2017-06-09,55,1393,Cash
3038,2006-07-05,160,151,Debit
3039,2015-11-20,52,196,Cash
3040,2015-03-17,10,805,Debit
3041,2000-04-29,83,1801,Emoney
3042,2000-12-16,115,1228,Cash
3043,2016-10-03,65,132,Cash
3044,2006-12-16,149,1093,Cash
3045,2002-02-13,184,60,Emoney
3046,2004-11-10,72,1582,Emoney
3047,2003-08-11,60,1275,Credit
3048,2011-05-06,129,979,Debit
3049,2003-06-03,108,1798,Emoney
3050,1998-11-12,92,1250,Emoney
3051,1996-06-30,189,454,Cash
3052,2014-01-20,53,1449,Credit
3053,2012-09-16,13,1706,Credit
3054,2014-11-13,33,724,Emoney
3055,2003-04-02,142,636,Cash
3056,2005-07-12,199,335,Debit
3057,1999-03-30,109,1261,Emoney
3058,2004-06-25,133,406,Debit
3059,2009-09-02,20,1691,Emoney
3060,1999-06-07,53,1549,Emoney
3061,2015-10-31,140,912,Emoney
3062,2005-10-07,53,1996,Debit
3063,2011-06-28,57,1820,Cash
3064,2010-11-20,42,296,Debit
3065,1995-06-10,42,77,Cash
3066,2010-12-05,114,1547,Credit
3067,2008-10-14,127,1661,Credit
3068,1997-04-05,134,227,Emoney
3069,2017-06-05,68,408,Credit
3070,2007-07-12,96,1828,Debit
3071,2015-10-26,97,1819,Cash
3072,1995-01-13,24,1741,Emoney
3073,2014-02-18,124,1343,Emoney
3074,2016-01-16,88,1109,Credit
3075,2004-11-17,7,930,Credit
3076,2018-06-03,53,285,Cash
3077,2005-01-17,113,263,Debit
3078,2001-01-26,128,912,Cash
3079,2018-02-01,23,133,Credit
3080,2002-06-15,160,717,Credit
3081,1997-08-13,151,1385,Emoney
3082,2017-06-18,121,1031,Cash
3083,2012-03-25,172,1043,Cash
3084,1995-11-02,39,445,Credit
3085,1997-07-15,194,151,Credit
3086,2009-10-18,49,108,Emoney
3087,2009-01-25,161,861,Emoney
3088,2018-02-15,128,1988,Debit
3089,2001-01-05,1,1654,Debit
3090,1998-12-03,179,265,Emoney
3091,2010-03-30,112,43,Credit
3092,2001-05-26,110,851,Cash
3093,2010-02-26,8,546,Credit
3094,2005-10-03,43,56,Credit
3095,2015-01-28,197,962,Cash
3096,1998-09-10,19,1923,Credit
3097,1998-03-19,96,406,Emoney
3098,2017-04-16,80,413,Debit
3099,1995-04-11,41,1416,Credit
3100,2018-06-06,38,1923,Cash
3101,2019-11-08,163,274,Emoney
3102,2000-04-23,189,575,Credit
3103,2002-07-26,129,70,Emoney
3104,2012-03-20,102,992,Credit
3105,2005-01-16,168,1285,Cash
3106,2009-04-01,148,165,Debit
3107,2020-02-19,50,375,Debit
3108,2013-10-01,48,1692,Debit
3109,2019-05-10,162,1376,Credit
3110,2003-04-20,157,1751,Emoney
3111,2000-12-11,59,1539,Debit
3112,2001-08-23,16,101,Cash
3113,2009-05-16,19,710,Credit
3114,2014-08-17,62,1713,Debit
3115,1996-10-05,187,3,Debit
3116,2008-07-27,198,788,Emoney
3117,1996-10-01,153,101,Emoney
3118,2015-09-18,8,589,Emoney
3119,2002-01-18,194,290,Credit
3120,2009-10-27,87,42,Debit
3121,1995-03-14,94,926,Debit
3122,2001-11-20,122,820,Emoney
3123,2005-06-22,157,645,Cash
3124,2012-07-11,189,1481,Debit
3125,1999-11-10,200,37,Emoney
3126,1999-05-22,83,1671,Credit
3127,2017-09-04,57,1321,Credit
3128,2001-12-17,192,494,Cash
3129,1998-01-12,134,1357,Cash
3130,2003-11-30,49,1288,Cash
3131,2004-08-15,150,254,Cash
3132,2008-11-19,155,454,Cash
3133,2012-05-19,176,507,Emoney
3134,2003-12-08,80,1803,Credit
3135,2002-04-22,73,383,Emoney
3136,1998-05-17,186,1692,Credit
3137,2001-01-02,75,823,Debit
3138,2019-08-17,89,194,Credit
3139,1995-03-28,130,1919,Emoney
3140,2020-06-25,189,230,Credit
3141,2012-04-21,21,1176,Cash
3142,2013-11-04,167,482,Emoney
3143,2001-04-07,184,1898,Emoney
3144,1996-01-03,197,1637,Debit
3145,2011-04-25,105,1357,Emoney
3146,2015-11-29,92,1937,Emoney
3147,1997-08-08,194,509,Emoney
3148,1995-09-23,91,1955,Debit
3149,1996-01-08,103,1651,Cash
3150,2015-06-04,196,114,Debit
3151,2003-07-03,96,835,Emoney
3152,2016-09-25,67,1975,Credit
3153,1995-06-11,62,259,Credit
3154,2001-11-02,113,1669,Emoney
3155,2019-03-29,10,1246,Cash
3156,2020-08-18,155,881,Debit
3157,2011-06-05,94,1025,Debit
3158,1998-04-22,50,1309,Debit
3159,2018-05-09,53,757,Debit
3160,2016-11-29,167,519,Cash
3161,2013-06-04,82,1148,Debit
3162,2014-08-20,82,1135,Credit
3163,2008-10-18,40,1555,Debit
3164,2011-02-21,152,1555,Credit
3165,2018-11-15,132,1485,Debit
3166,2008-04-23,16,1207,Debit
3167,2019-01-31,74,82,Emoney
3168,1999-11-13,62,141,Emoney
3169,2005-11-30,124,184,Cash
3170,2006-12-17,67,1521,Debit
3171,2005-03-17,71,153,Cash
3172,2012-11-02,43,318,Debit
3173,2002-12-21,55,1891,Credit
3174,1995-01-27,84,1089,Debit
3175,2009-03-07,182,181,Cash
3176,2017-11-27,34,1228,Emoney
3177,2006-07-30,199,796,Cash
3178,2000-04-28,100,1730,Cash
3179,2019-10-04,185,1746,Credit
3180,1997-10-30,166,1404,Cash
3181,2016-09-27,99,1885,Credit
3182,1995-05-12,93,1068,Cash
3183,2020-07-30,192,1487,Emoney
3184,2008-05-06,112,606,Emoney
3185,2000-06-01,107,614,Debit
3186,2017-11-27,26,112,Credit
3187,2006-01-24,45,279,Emoney
3188,2010-05-09,26,1591,Cash
3189,2015-11-19,168,1717,Debit
3190,2017-11-27,114,535,Emoney
3191,2015-05-09,93,1468,Emoney
3192,1998-03-27,104,1033,Debit
3193,2014-08-10,13,328,Cash
3194,2003-04-16,91,1958,Credit
3195,2018-06-28,191,1036,Cash
3196,1998-09-16,118,1787,Cash
3197,1998-01-28,37,624,Emoney
3198,1999-11-23,87,1803,Credit
3199,2016-01-24,199,459,Credit
3200,2018-05-12,78,1126,Cash
3201,1997-04-04,97,1452,Credit
3202,2009-09-05,185,845,Cash
3203,2002-09-08,171,604,Cash
3204,2013-07-16,17,1587,Debit
3205,2007-01-03,191,570,Emoney
3206,2010-06-24,1,142,Debit
3207,2016-09-20,5,1521,Cash
3208,2000-02-28,42,948,Cash
3209,2018-05-06,30,1265,Debit
3210,2016-12-22,153,1768,Emoney
3211,2014-09-11,47,1048,Debit
3212,2006-10-01,95,1338,Emoney
3213,2017-06-27,132,821,Debit
3214,2008-01-25,92,1839,Credit
3215,1998-05-29,25,1915,Debit
3216,2000-10-16,183,1134,Credit
3217,2019-12-31,151,793,Debit
3218,2009-02-13,146,1750,Cash
3219,1995-09-19,179,874,Emoney
3220,1995-08-07,187,1642,Debit
3221,2005-04-06,47,920,Emoney
3222,2009-10-20,169,779,Debit
3223,2008-10-02,44,630,Credit
3224,2008-03-10,60,866,Emoney
3225,2010-01-17,46,709,Credit
3226,2014-06-24,110,81,Credit
3227,2015-04-18,89,1997,Emoney
3228,2004-12-19,199,1495,Debit
3229,2004-03-23,188,948,Emoney
3230,2019-05-31,85,1111,Cash
3231,1997-08-22,191,992,Debit
3232,2005-06-22,72,1053,Credit
3233,2013-11-26,163,1011,Emoney
3234,2012-08-03,135,477,Credit
3235,1996-06-01,71,1976,Debit
3236,2009-08-10,161,606,Emoney
3237,2011-12-04,80,566,Cash
3238,2001-03-26,71,846,Credit
3239,1997-01-19,28,376,Emoney
3240,1995-07-16,142,171,Cash
3241,1999-08-07,26,849,Credit
3242,2019-02-20,11,592,Credit
3243,2018-02-20,116,436,Debit
3244,2018-08-28,77,1298,Emoney
3245,1995-09-25,104,663,Emoney
3246,2018-08-25,93,1325,Debit
3247,1997-12-13,63,1980,Emoney
3248,2000-09-07,139,1518,Credit
3249,2007-03-23,94,1965,Emoney
3250,2017-01-31,87,790,Credit
3251,2017-11-19,115,552,Cash
3252,2014-03-22,109,835,Emoney
3253,2005-06-05,117,706,Credit
3254,2013-09-03,163,1532,Cash
3255,2012-10-05,41,1672,Emoney
3256,2015-05-22,56,1513,Credit
3257,2013-01-17,106,1456,Credit
3258,1998-05-10,32,92,Cash
3259,2007-03-14,107,1197,Cash
3260,2006-01-25,92,47,Debit
3261,2002-08-26,36,1656,Cash
3262,1998-08-18,149,1226,Debit
3263,2000-02-03,117,239,Cash
3264,1995-05-23,91,666,Debit
3265,2014-05-21,139,732,Debit
3266,2002-02-27,118,732,Debit
3267,2013-03-25,102,670,Credit
3268,2013-05-14,45,1726,Cash
3269,1995-08-04,194,1186,Credit
3270,2020-06-01,65,340,Cash
3271,2012-02-25,121,67,Credit
3272,2007-03-21,134,661,Debit
3273,1996-12-28,146,1162,Emoney
3274,2005-12-11,89,98,Cash
3275,1997-11-16,37,571,Emoney
3276,2016-11-19,159,1877,Emoney
3277,2006-05-28,177,516,Debit
3278,2013-08-24,44,1365,Credit
3279,2007-01-27,56,56,Cash
3280,2019-10-02,196,1452,Debit
3281,2017-10-23,21,1844,Credit
3282,2000-10-30,93,360,Debit
3283,2003-10-20,114,1266,Credit
3284,2007-08-23,69,978,Emoney
3285,1996-01-28,195,1471,Cash
3286,1995-06-13,75,1979,Debit
3287,2015-02-16,65,752,Debit
3288,2018-07-14,30,1273,Credit
3289,1996-11-04,154,463,Emoney
3290,2020-06-24,88,1207,Debit
3291,2016-07-23,162,1133,Emoney
3292,1995-02-15,89,1870,Debit
3293,2008-04-18,96,1232,Cash
3294,2004-10-31,66,506,Debit
3295,2019-11-12,23,940,Credit
3296,2000-07-15,119,407,Emoney
3297,2011-09-26,3,648,Cash
3298,2004-03-25,26,193,Cash
3299,2005-11-03,114,1561,Cash
3300,2011-01-18,83,242,Credit
3301,2003-11-03,100,676,Debit
3302,2005-12-12,175,142,Debit
3303,2001-03-11,122,300,Credit
3304,2006-02-22,86,1827,Debit
3305,2015-08-23,77,1810,Cash
3306,1997-12-31,30,656,Credit
3307,2007-08-13,83,1515,Emoney
3308,1999-11-04,70,65,Cash
3309,2010-09-29,190,1658,Cash
3310,2004-02-17,74,527,Emoney
3311,2020-06-03,70,301,Cash
3312,2015-07-07,184,946,Debit
3313,2019-07-02,172,1902,Cash
3314,2000-01-24,109,1041,Emoney
3315,2014-09-05,74,1237,Emoney
3316,2015-07-28,134,263,Credit
3317,1999-09-22,100,890,Credit
3318,2007-07-04,50,495,Cash
3319,2002-11-13,174,37,Cash
3320,2011-09-08,119,1291,Cash
3321,2003-02-13,125,140,Emoney
3322,2013-05-26,9,1165,Credit
3323,2003-10-05,133,1771,Debit
3324,2008-10-01,57,244,Cash
3325,1995-09-03,148,744,Debit
3326,2010-01-09,76,1260,Credit
3327,2015-11-25,119,1809,Debit
3328,2004-06-01,169,1856,Cash
3329,1998-05-16,34,1357,Debit
3330,2001-04-24,92,1274,Debit
3331,1995-09-27,96,33,Credit
3332,2002-04-25,123,1198,Cash
3333,2001-05-14,74,837,Cash
3334,2018-12-18,153,632,Cash
3335,1998-01-29,95,802,Debit
3336,2006-01-06,114,1751,Cash
3337,1997-05-04,27,1901,Cash
3338,2009-05-26,185,431,Debit
3339,2007-06-07,25,1971,Debit
3340,2013-06-20,189,1470,Debit
3341,2003-10-03,115,215,Credit
3342,2011-01-03,185,212,Emoney
3343,2010-12-20,144,1681,Debit
3344,2001-12-18,103,1371,Cash
3345,2011-08-11,133,350,Debit
3346,2014-09-15,191,1526,Cash
3347,2016-08-09,198,1235,Emoney
3348,2009-02-14,26,1274,Debit
3349,2001-11-20,119,673,Cash
3350,2008-01-21,182,1685,Cash
3351,2002-02-11,1,1808,Debit
3352,1998-10-09,27,965,Cash
3353,2007-07-24,22,1089,Debit
3354,2001-03-12,162,1022,Debit
3355,2012-01-26,113,913,Debit
3356,2016-03-11,23,1059,Debit
3357,2006-05-07,49,625,Debit
3358,2019-09-04,27,1385,Emoney
3359,2012-10-23,39,984,Debit
3360,2014-07-23,187,190,Cash
3361,2019-03-02,6,1710,Debit
3362,2008-10-16,25,1083,Cash
3363,2018-05-25,144,256,Credit
3364,2016-01-04,88,235,Cash
3365,2010-03-23,144,1253,Emoney
3366,2017-06-01,156,1279,Cash
3367,2009-11-24,165,1780,Cash
3368,2020-04-04,70,1054,Debit
3369,2014-12-03,114,1535,Cash
3370,2005-10-24,60,357,Credit
3371,1995-03-20,159,552,Cash
3372,1998-06-09,15,1964,Emoney
3373,2010-03-04,37,1568,Cash
3374,2012-06-01,34,725,Cash
3375,2019-10-04,88,1827,Cash
3376,2003-07-16,15,1532,Emoney
3377,1996-07-02,198,349,Emoney
3378,2014-12-13,60,1893,Debit
3379,2002-06-18,38,1132,Debit
3380,2010-09-07,30,482,Cash
3381,2000-10-03,157,547,Cash
3382,2005-02-27,67,636,Credit
3383,2018-08-16,29,869,Credit
3384,2002-01-22,196,195,Emoney
3385,2014-08-29,82,269,Debit
3386,1998-03-03,107,1428,Credit
3387,2002-09-05,192,202,Emoney
3388,2014-05-02,104,920,Debit
3389,2013-05-02,57,625,Debit
3390,2018-07-19,81,1530,Debit
3391,2012-03-24,46,1556,Credit
3392,2016-03-11,85,1712,Emoney
3393,2014-08-07,183,845,Credit
3394,2005-02-15,62,1958,Cash
3395,2019-08-13,22,601,Debit
3396,2019-09-17,44,1723,Credit
3397,2018-03-04,67,586,Credit
3398,2010-08-19,28,1457,Debit
3399,2009-10-22,124,1373,Credit
3400,2014-09-10,81,842,Credit
3401,1999-12-06,1,929,Emoney
3402,1998-05-25,200,842,Cash
3403,1997-11-22,181,1666,Cash
3404,2007-08-11,95,569,Emoney
3405,1997-05-01,182,738,Emoney
3406,2003-04-02,45,989,Debit
3407,2012-09-29,100,1558,Emoney
3408,2015-07-26,76,1653,Debit
3409,1995-07-22,34,1438,Cash
3410,2009-12-04,183,480,Credit
3411,2007-03-17,77,81,Emoney
3412,2005-06-08,41,1020,Debit
3413,2014-02-01,36,1832,Credit
3414,1996-12-26,137,569,Credit
3415,2002-06-18,193,851,Debit
3416,1995-12-19,95,1657,Debit
3417,2008-05-19,128,897,Debit
3418,2010-09-14,12,992,Credit
3419,2003-10-23,155,498,Emoney
3420,2003-06-02,188,567,Credit
3421,2007-01-18,122,1176,Emoney
3422,2003-05-22,162,1578,Cash
3423,1995-03-25,150,1568,Credit
3424,2011-09-16,115,1729,Emoney
3425,2017-11-26,12,1512,Credit
3426,1996-09-21,88,218,Debit
3427,2010-01-15,95,440,Emoney
3428,2016-10-06,181,331,Cash
3429,2007-06-21,103,319,Emoney
3430,1997-02-09,148,344,Cash
3431,2020-05-24,101,9,Credit
3432,2007-01-31,2,555,Credit
3433,2013-01-25,93,48,Cash
3434,2008-04-16,158,1512,Cash
3435,1995-03-18,47,511,Cash
3436,1995-08-08,194,883,Cash
3437,2019-10-01,144,980,Emoney
3438,2020-06-24,176,1080,Credit
3439,2011-09-08,58,1259,Debit
3440,2007-09-02,126,1331,Debit
3441,2007-01-26,152,1486,Debit
3442,2016-09-28,25,1166,Emoney
3443,2003-04-06,187,1523,Debit
3444,1998-09-19,66,1184,Credit
3445,2013-01-12,129,1173,Emoney
3446,2012-08-16,153,781,Debit
3447,1999-11-03,132,1169,Debit
3448,2000-08-24,147,1660,Debit
3449,1999-03-12,45,687,Cash
3450,2003-05-30,12,1216,Cash
3451,1997-05-03,182,1919,Credit
3452,2020-05-19,34,1381,Credit
3453,2015-10-31,25,1281,Cash
3454,1999-10-20,99,1627,Emoney
3455,2020-08-24,112,1507,Cash
3456,1999-08-27,52,1756,Debit
3457,2003-01-26,52,1213,Cash
3458,2011-12-15,183,284,Credit
3459,2017-04-02,162,1507,Cash
3460,2015-06-26,3,1624,Credit
3461,2012-09-20,52,870,Cash
3462,1997-12-24,25,1100,Credit
3463,2008-05-10,103,1103,Emoney
3464,2009-04-27,200,1644,Emoney
3465,2016-10-14,174,1290,Credit
3466,2005-06-15,176,1588,Debit
3467,1995-12-21,200,46,Cash
3468,2010-11-27,120,33,Emoney
3469,1996-09-04,57,1828,Credit
3470,2016-11-04,54,518,Credit
3471,2009-05-13,160,1118,Emoney
3472,1998-08-25,111,1664,Emoney
3473,1997-09-07,20,1170,Debit
3474,2000-03-04,107,791,Debit
3475,2013-04-07,190,815,Emoney
3476,2006-11-07,18,668,Debit
3477,2016-07-17,130,1625,Credit
3478,2001-06-21,106,36,Credit
3479,2015-09-27,167,865,Credit
3480,2002-05-16,133,214,Emoney
3481,2008-03-24,172,1547,Credit
3482,2011-07-01,53,862,Cash
3483,2018-04-17,176,511,Credit
3484,2020-05-12,180,1484,Cash
3485,2003-09-13,8,1576,Emoney
3486,2003-04-28,22,1679,Cash
3487,2015-05-23,47,1618,Credit
3488,2001-07-24,193,1789,Emoney
3489,2001-05-08,163,626,Cash
3490,2004-01-26,141,1902,Debit
3491,2009-11-02,31,389,Debit
3492,2003-03-04,20,568,Credit
3493,2009-07-29,50,1800,Debit
3494,2019-08-14,51,77,Emoney
3495,2012-03-17,160,1919,Emoney
3496,2004-02-06,165,948,Cash
3497,2015-05-05,54,421,Cash
3498,2011-02-11,136,341,Emoney
3499,2002-04-10,140,255,Credit
3500,2011-03-18,64,1039,Emoney
3501,2015-01-25,114,880,Emoney
3502,2005-09-30,22,1377,Cash
3503,1997-10-16,196,1780,Debit
3504,2008-12-13,168,1679,Credit
3505,2000-08-26,55,556,Emoney
3506,2016-11-11,105,76,Debit
3507,2007-09-23,39,967,Cash
3508,2012-08-25,91,909,Emoney
3509,2007-12-30,86,77,Debit
3510,2013-03-09,103,1674,Debit
3511,2019-12-17,177,72,Cash
3512,2018-09-27,136,1350,Debit
3513,2011-04-11,80,93,Credit
3514,2007-07-07,185,381,Cash
3515,2018-08-16,155,446,Credit
3516,1997-04-11,182,1032,Debit
3517,2015-11-30,172,649,Credit
3518,2010-05-15,54,1630,Debit
3519,2001-11-10,18,1393,Emoney
3520,2006-11-20,159,721,Cash
3521,2014-05-19,173,1504,Credit
3522,2007-09-06,113,65,Cash
3523,2016-11-26,187,1277,Debit
3524,2017-06-08,73,1137,Debit
3525,2019-07-13,48,924,Credit
3526,2008-03-25,94,1983,Credit
3527,1998-01-13,90,1415,Credit
3528,2017-08-16,99,319,Cash
3529,2018-11-08,56,1629,Emoney
3530,2011-04-11,42,1846,Debit
3531,2009-03-29,20,746,Debit
3532,2004-01-10,33,1898,Debit
3533,1998-04-12,88,1758,Debit
3534,1999-11-04,47,865,Debit
3535,2017-01-31,134,1700,Credit
3536,1998-01-23,35,1028,Debit
3537,1996-07-08,41,1695,Credit
3538,2006-06-05,90,1473,Emoney
3539,2018-03-08,86,1119,Credit
3540,2017-09-13,75,1204,Debit
3541,2006-08-26,136,1673,Emoney
3542,1995-05-30,90,66,Emoney
3543,2013-05-23,119,838,Emoney
3544,1999-04-09,130,130,Credit
3545,1998-12-19,34,1386,Credit
3546,2002-01-01,74,844,Credit
3547,2017-12-17,113,1453,Credit
3548,2020-12-24,181,594,Credit
3549,2010-04-03,106,199,Cash
3550,1997-12-06,51,855,Emoney
3551,2019-03-31,97,1328,Emoney
3552,2018-09-21,159,212,Credit
3553,1996-08-06,125,162,Debit
3554,1997-06-22,173,1575,Debit
3555,2013-07-17,32,1641,Cash
3556,2006-02-05,57,1827,Credit
3557,2019-08-20,142,1049,Credit
3558,2007-04-09,116,422,Credit
3559,2001-01-16,133,416,Emoney
3560,2014-02-02,168,1429,Debit
3561,2008-01-10,185,628,Cash
3562,2008-10-15,172,1498,Debit
3563,2011-04-22,143,986,Emoney
3564,2009-09-14,47,350,Debit
3565,2007-08-04,126,1780,Debit
3566,2009-11-09,154,1799,Emoney
3567,2004-04-02,91,836,Credit
3568,1996-06-15,48,846,Cash
3569,2019-11-26,172,306,Debit
3570,2018-07-24,177,1204,Cash
3571,2003-07-29,136,1635,Credit
3572,2005-06-14,180,488,Cash
3573,1997-08-09,189,1249,Credit
3574,2001-02-17,124,1433,Cash
3575,1999-01-30,31,328,Debit
3576,2000-07-28,169,1592,Cash
3577,2019-06-21,41,516,Cash
3578,2019-09-14,116,235,Emoney
3579,1996-01-08,194,882,Emoney
3580,2007-01-19,157,752,Credit
3581,1999-10-08,94,349,Credit
3582,2018-03-12,1,1788,Emoney
3583,2013-01-26,123,176,Credit
3584,2013-05-25,108,1477,Credit
3585,2019-08-17,148,1143,Debit
3586,2019-02-01,76,88,Credit
3587,2015-11-02,13,954,Cash
3588,2003-12-04,143,1175,Debit
3589,1996-10-31,19,1070,Emoney
3590,2019-02-04,145,70,Cash
3591,2007-11-23,155,331,Debit
3592,2001-07-11,11,1925,Credit
3593,2002-04-12,82,1139,Emoney
3594,1998-09-17,9,1866,Cash
3595,2003-12-07,35,1337,Cash
3596,2001-12-14,3,296,Cash
3597,2007-01-27,99,1452,Debit
3598,1999-04-11,183,724,Cash
3599,2009-01-26,88,1376,Debit
3600,2006-04-27,121,641,Credit
3601,1997-12-20,189,761,Credit
3602,2018-04-03,38,1931,Debit
3603,1996-08-07,154,1698,Debit
3604,2010-08-27,66,996,Emoney
3605,2019-02-28,178,785,Credit
3606,1995-01-16,52,667,Debit
3607,2019-04-10,131,77,Emoney
3608,2003-11-28,49,1979,Debit
3609,2016-01-30,89,1416,Credit
3610,2006-01-23,146,1200,Emoney
3611,2015-07-22,41,664,Cash
3612,2017-02-22,130,1982,Debit
3613,2010-03-29,96,870,Cash
3614,2013-10-19,30,742,Emoney
3615,2015-05-10,162,139,Emoney
3616,2001-06-24,182,841,Cash
3617,2005-08-05,47,503,Cash
3618,2019-06-02,121,795,Emoney
3619,2010-10-10,181,644,Emoney
3620,1997-02-25,192,1740,Credit
3621,2003-07-28,156,592,Cash
3622,1999-07-21,68,982,Credit
3623,1999-06-02,38,158,Cash
3624,2007-04-27,154,1542,Credit
3625,2002-12-01,93,43,Debit
3626,2014-01-10,2,1132,Credit
3627,2001-06-15,120,835,Credit
3628,2010-06-01,182,264,Credit
3629,1997-08-30,26,94,Cash
3630,2013-01-08,56,1783,Credit
3631,2000-06-02,130,1430,Credit
3632,2020-05-02,158,140,Cash
3633,2018-08-30,180,1015,Cash
3634,2013-02-02,182,188,Debit
3635,2004-08-18,139,91,Credit
3636,2008-01-01,69,4,Debit
3637,2008-12-16,77,1667,Credit
3638,2000-01-22,185,602,Credit
3639,2012-09-07,45,863,Emoney
3640,1998-10-01,58,1582,Debit
3641,2020-02-04,123,1643,Cash
3642,2012-11-18,191,521,Cash
3643,2008-04-23,158,1795,Credit
3644,2016-11-23,67,945,Emoney
3645,2016-07-06,108,1333,Debit
3646,2018-06-18,175,1945,Debit
3647,2000-03-14,23,1876,Cash
3648,2012-06-27,197,289,Emoney
3649,2014-06-02,94,1661,Emoney
3650,2011-05-04,144,1188,Cash
3651,1997-08-29,179,612,Debit
3652,2010-10-23,63,1175,Emoney
3653,2020-08-19,123,257,Credit
3654,2003-01-06,128,250,Cash
3655,2011-04-29,122,1564,Credit
3656,2003-10-30,10,759,Cash
3657,2003-09-09,20,1752,Debit
3658,2007-02-15,183,496,Debit
3659,2003-01-05,68,1263,Emoney
3660,2004-02-22,35,1213,Cash
3661,2002-06-22,194,282,Debit
3662,2015-10-19,76,1317,Emoney
3663,2018-04-07,195,1650,Credit
3664,2010-03-01,125,1939,Emoney
3665,2018-12-17,104,12,Credit
3666,2010-11-04,77,60,Credit
3667,2000-09-23,142,726,Credit
3668,2002-11-09,131,348,Debit
3669,2012-11-02,60,215,Credit
3670,2013-08-11,173,1576,Credit
3671,2008-10-15,97,677,Debit
3672,2005-10-23,19,968,Credit
3673,1998-02-27,126,25,Credit
3674,2003-11-24,4,1002,Emoney
3675,2015-12-27,180,99,Debit
3676,2020-01-15,20,884,Debit
3677,2008-01-22,52,1517,Cash
3678,2002-02-11,6,1159,Credit
3679,2000-12-16,106,1705,Debit
3680,2015-11-07,134,1970,Credit
3681,1996-12-15,10,97,Cash
3682,2020-08-05,143,1824,Emoney
3683,2013-08-01,185,164,Debit
3684,2000-10-31,91,1284,Debit
3685,2005-06-25,173,1477,Emoney
3686,2006-06-28,148,851,Cash
3687,2016-11-06,192,113,Debit
3688,2003-03-07,156,461,Cash
3689,2002-10-03,193,989,Credit
3690,2000-12-15,78,1794,Cash
3691,2008-11-12,184,789,Emoney
3692,1997-01-24,145,953,Cash
3693,2019-01-25,171,1873,Emoney
3694,2008-03-15,195,1810,Debit
3695,2003-07-06,131,780,Debit
3696,2019-11-21,175,618,Debit
3697,1995-12-22,85,1683,Credit
3698,2020-11-07,198,840,Debit
3699,1996-04-11,152,405,Cash
3700,2007-08-01,60,1849,Emoney
3701,1997-12-20,72,261,Debit
3702,1996-12-20,106,1323,Debit
3703,1996-01-08,98,1605,Emoney
3704,2000-11-03,4,361,Debit
3705,1999-08-17,194,904,Credit
3706,2003-01-29,3,368,Emoney
3707,1999-06-25,136,325,Debit
3708,2014-09-23,120,896,Cash
3709,2000-04-15,161,1848,Debit
3710,2015-08-16,112,475,Cash
3711,2018-11-23,37,1538,Debit
3712,2014-03-02,84,244,Debit
3713,2010-12-03,76,1736,Debit
3714,2020-01-26,192,1929,Debit
3715,2013-08-10,90,485,Debit
3716,2008-04-30,70,942,Credit
3717,2003-09-02,83,624,Credit
3718,2000-07-05,100,1679,Emoney
3719,2008-09-08,40,1876,Emoney
3720,2014-03-19,5,1569,Emoney
3721,2015-05-29,30,1596,Credit
3722,2017-09-14,77,1122,Emoney
3723,1999-03-18,132,1283,Cash
3724,2018-12-24,43,688,Debit
3725,2008-11-26,187,325,Debit
3726,2008-10-17,75,1164,Cash
3727,2015-10-13,57,174,Debit
3728,2006-02-10,134,436,Cash
3729,1997-05-24,56,1190,Debit
3730,2012-03-12,161,372,Emoney
3731,2013-08-23,52,1971,Debit
3732,2013-05-27,198,1913,Credit
3733,1999-01-15,175,775,Credit
3734,2010-08-18,60,1556,Emoney
3735,2005-04-12,86,771,Credit
3736,1999-04-15,23,1383,Cash
3737,1998-01-24,136,1266,Emoney
3738,2004-01-12,198,197,Cash
3739,2005-03-08,100,398,Emoney
3740,1999-01-03,144,423,Cash
3741,2013-06-12,172,1323,Credit
3742,2007-09-07,17,559,Credit
3743,1995-01-02,23,462,Cash
3744,2007-10-07,70,416,Emoney
3745,2009-08-05,184,1143,Credit
3746,2019-12-16,103,522,Emoney
3747,2016-08-08,146,780,Credit
3748,2014-02-23,83,357,Cash
3749,2018-12-25,19,948,Credit
3750,1998-08-06,192,1662,Debit
3751,2019-11-20,160,1106,Credit
3752,1998-11-12,143,1341,Cash
3753,1999-04-25,172,1253,Debit
3754,2017-11-14,199,932,Debit
3755,2009-10-02,140,91,Debit
3756,1997-12-23,69,1583,Credit
3757,2018-03-25,179,1661,Credit
3758,2002-05-26,1,1501,Emoney
3759,2000-05-01,186,52,Debit
3760,2014-06-28,199,155,Cash
3761,2000-01-22,1,1017,Credit
3762,1995-06-14,130,216,Emoney
3763,2013-06-01,196,947,Emoney
3764,2020-09-27,24,1924,Cash
3765,1997-01-20,128,1203,Debit
3766,2009-03-07,70,1100,Credit
3767,2007-07-20,113,1159,Credit
3768,1995-10-07,133,865,Emoney
3769,2000-10-05,185,881,Debit
3770,2005-03-01,110,1966,Debit
3771,1997-09-16,64,1310,Debit
3772,1998-12-05,120,208,Emoney
3773,2001-05-07,143,349,Credit
3774,2006-08-19,152,638,Cash
3775,2010-12-09,28,731,Credit
3776,2003-05-30,75,98,Debit
3777,1998-02-22,8,221,Debit
